age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
39,admin.,married,high.school,0,1,0,telephone,203,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
36,services,married,high.school,0,0,1,telephone,140,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
41,admin.,married,high.school,0,0,0,telephone,483,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
55,technician,married,basic.4y,0,0,1,telephone,259,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
30,blue-collar,married,basic.9y,0,0,0,telephone,227,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
27,services,married,high.school,0,1,0,telephone,245,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
34,technician,single,university.degree,0,1,0,telephone,186,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
43,entrepreneur,married,basic.4y,0,0,0,telephone,623,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
49,blue-collar,married,basic.9y,0,0,0,telephone,102,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
58,management,married,basic.6y,0,0,0,telephone,342,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
43,technician,married,professional.course,0,1,0,telephone,225,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
43,self-employed,divorced,university.degree,0,0,0,telephone,87,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
30,self-employed,single,university.degree,0,1,0,telephone,262,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
27,services,single,professional.course,0,1,1,telephone,271,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
37,technician,married,professional.course,0,1,0,telephone,198,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
46,housemaid,married,basic.9y,0,1,0,telephone,150,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
35,blue-collar,married,professional.course,0,0,0,telephone,241,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
47,admin.,divorced,university.degree,0,0,0,telephone,196,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
26,housemaid,married,university.degree,0,0,0,telephone,246,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
45,management,married,university.degree,0,1,0,telephone,140,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
34,admin.,married,basic.9y,0,0,0,telephone,175,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
42,technician,married,professional.course,0,0,0,telephone,1623,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,1
38,blue-collar,married,basic.4y,0,0,1,telephone,144,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
60,management,married,university.degree,0,0,0,telephone,451,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
48,admin.,married,university.degree,0,1,0,telephone,159,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
47,technician,married,professional.course,0,1,0,telephone,170,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
40,admin.,married,high.school,0,0,0,telephone,243,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
48,unemployed,single,basic.4y,0,1,0,telephone,112,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
54,housemaid,married,basic.4y,0,0,0,telephone,262,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
40,blue-collar,married,basic.6y,0,0,1,telephone,53,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
42,technician,divorced,high.school,0,0,0,telephone,204,4,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
52,self-employed,married,university.degree,0,1,0,telephone,678,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
31,blue-collar,single,basic.9y,0,1,0,telephone,182,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
32,services,married,high.school,0,0,0,telephone,162,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
44,admin.,married,high.school,0,1,1,telephone,177,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
52,admin.,married,basic.4y,0,1,0,telephone,358,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
42,management,married,university.degree,0,0,0,telephone,1677,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,1
43,management,married,professional.course,0,1,0,telephone,310,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
31,admin.,divorced,high.school,0,0,0,telephone,47,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
57,blue-collar,divorced,basic.4y,0,0,0,telephone,30,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
57,retired,married,university.degree,0,0,0,telephone,116,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
38,services,married,high.school,0,1,0,telephone,169,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
42,retired,married,basic.4y,0,0,0,telephone,145,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
35,technician,married,professional.course,0,1,0,telephone,278,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
34,technician,married,university.degree,0,1,0,telephone,226,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
41,services,married,basic.9y,0,0,0,telephone,157,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
38,technician,married,professional.course,0,1,0,telephone,349,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
53,admin.,married,professional.course,0,1,0,telephone,233,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
33,admin.,married,basic.9y,0,0,0,telephone,198,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
45,entrepreneur,married,university.degree,0,0,0,telephone,82,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
40,technician,single,university.degree,0,0,0,telephone,198,3,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
33,technician,married,university.degree,0,1,0,telephone,120,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
48,blue-collar,married,basic.4y,0,0,0,telephone,128,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
43,entrepreneur,married,high.school,0,0,0,telephone,166,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
37,management,married,university.degree,0,1,0,telephone,211,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
50,services,married,basic.9y,0,1,1,telephone,369,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
59,entrepreneur,married,high.school,0,1,0,telephone,91,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
52,blue-collar,married,basic.4y,0,0,0,telephone,371,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
38,blue-collar,married,basic.9y,0,0,0,telephone,310,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
39,blue-collar,married,basic.6y,0,1,0,telephone,158,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
39,blue-collar,married,basic.6y,0,0,0,telephone,198,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
38,admin.,married,high.school,0,0,0,telephone,145,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
30,services,single,high.school,0,0,0,telephone,102,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
38,admin.,divorced,high.school,0,1,1,telephone,179,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
39,technician,divorced,university.degree,0,0,0,telephone,73,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
44,admin.,married,high.school,0,0,0,telephone,263,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
36,admin.,married,high.school,0,0,0,telephone,342,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
41,blue-collar,married,basic.6y,0,0,0,telephone,13,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
35,blue-collar,married,basic.9y,0,0,0,telephone,79,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
41,technician,married,high.school,0,0,0,telephone,358,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
35,admin.,single,high.school,0,1,1,telephone,150,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
33,self-employed,married,university.degree,0,0,0,telephone,792,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
32,entrepreneur,single,university.degree,0,1,0,telephone,242,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
30,self-employed,single,high.school,0,1,0,telephone,123,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
43,admin.,married,professional.course,0,1,1,telephone,161,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
46,admin.,married,university.degree,0,0,0,telephone,268,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
35,admin.,divorced,high.school,0,0,1,telephone,259,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
34,admin.,single,university.degree,0,1,1,telephone,26,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
39,admin.,single,university.degree,0,0,0,telephone,424,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
42,entrepreneur,married,basic.6y,0,0,0,telephone,179,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
57,retired,married,university.degree,0,1,0,telephone,383,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
40,technician,married,basic.4y,0,0,1,telephone,195,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
42,blue-collar,married,high.school,0,0,1,telephone,1297,3,999,0,nonexistent,93.994,-36.4,4.857,5191.0,1
40,technician,married,basic.4y,0,0,0,telephone,217,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
41,blue-collar,married,basic.4y,0,0,0,telephone,189,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
41,blue-collar,married,basic.4y,0,1,1,telephone,260,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
35,admin.,married,basic.6y,0,1,0,telephone,179,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
23,admin.,single,university.degree,0,0,0,telephone,266,3,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
45,housemaid,married,high.school,0,0,0,telephone,352,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
42,admin.,married,high.school,0,0,0,telephone,695,3,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
41,admin.,divorced,high.school,0,0,0,telephone,76,4,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
46,management,married,university.degree,0,0,0,telephone,310,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
30,blue-collar,married,basic.4y,0,0,0,telephone,112,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
24,technician,single,professional.course,0,0,1,telephone,140,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
34,admin.,single,university.degree,0,0,1,telephone,262,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
59,blue-collar,married,basic.4y,0,1,0,telephone,424,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
32,technician,married,professional.course,0,0,0,telephone,1906,3,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
33,technician,married,professional.course,0,1,0,telephone,219,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
32,admin.,married,university.degree,0,0,0,telephone,135,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
46,management,married,university.degree,0,0,0,telephone,407,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
57,technician,married,professional.course,0,1,0,telephone,402,4,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
42,technician,married,basic.9y,0,0,0,telephone,209,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
48,admin.,married,professional.course,0,1,0,telephone,92,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
34,services,married,high.school,0,0,0,telephone,193,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
32,admin.,single,university.degree,0,1,1,telephone,65,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
48,blue-collar,married,basic.9y,0,0,0,telephone,284,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
47,blue-collar,married,basic.9y,0,0,0,telephone,285,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
32,admin.,single,university.degree,0,1,0,telephone,278,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
32,admin.,single,university.degree,0,0,0,telephone,389,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
36,services,married,high.school,0,0,0,telephone,158,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
50,services,married,high.school,0,0,0,telephone,87,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
46,blue-collar,married,basic.6y,0,1,0,telephone,147,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
41,admin.,married,high.school,0,0,0,telephone,635,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
43,blue-collar,single,basic.4y,0,0,0,telephone,289,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
51,management,married,university.degree,0,1,0,telephone,170,3,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
38,admin.,married,university.degree,0,1,0,telephone,802,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
41,technician,married,basic.6y,0,1,0,telephone,381,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
52,blue-collar,married,basic.4y,0,0,0,telephone,57,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
37,technician,married,professional.course,0,1,0,telephone,304,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
41,admin.,married,basic.9y,0,1,0,telephone,241,3,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
46,admin.,divorced,university.degree,0,1,1,telephone,230,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
47,technician,married,professional.course,0,0,0,telephone,79,4,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
35,technician,married,professional.course,0,0,0,telephone,262,3,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
46,blue-collar,married,basic.9y,0,1,0,telephone,145,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
30,technician,married,professional.course,0,0,0,telephone,252,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
35,services,single,basic.4y,0,0,0,telephone,329,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
40,technician,married,professional.course,0,0,0,telephone,191,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
34,technician,married,university.degree,0,0,0,telephone,116,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
30,admin.,single,university.degree,0,0,0,telephone,246,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
38,services,married,basic.6y,0,0,0,telephone,532,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
55,management,single,basic.4y,0,0,0,telephone,293,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
45,technician,single,professional.course,0,1,0,telephone,37,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
36,admin.,married,university.degree,0,1,1,telephone,132,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
32,admin.,single,university.degree,0,0,0,telephone,530,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
55,management,divorced,university.degree,0,1,0,telephone,90,5,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
29,admin.,married,high.school,0,1,0,telephone,29,3,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
34,blue-collar,married,basic.4y,0,1,0,telephone,311,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
36,technician,single,professional.course,0,0,0,telephone,211,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
30,management,single,university.degree,0,1,0,telephone,312,3,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
33,housemaid,divorced,university.degree,0,0,0,telephone,392,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
37,blue-collar,married,high.school,0,0,0,telephone,191,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
33,blue-collar,married,high.school,0,0,0,telephone,328,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
32,housemaid,married,high.school,0,1,0,telephone,100,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
32,housemaid,married,high.school,0,0,0,telephone,226,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
39,blue-collar,married,basic.9y,0,0,1,telephone,333,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
33,services,married,high.school,0,0,0,telephone,322,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
33,services,married,basic.4y,0,0,0,telephone,202,4,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
33,self-employed,single,university.degree,0,0,0,telephone,739,3,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
43,services,married,high.school,0,0,1,telephone,262,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
27,technician,married,basic.9y,0,0,1,telephone,245,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
47,admin.,divorced,university.degree,0,1,0,telephone,160,3,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
31,admin.,single,university.degree,0,0,0,telephone,189,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
32,blue-collar,married,basic.9y,0,1,0,telephone,477,1,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
54,admin.,married,high.school,0,0,0,telephone,65,3,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
44,admin.,married,high.school,0,1,0,telephone,221,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
46,admin.,married,high.school,0,0,1,telephone,197,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
45,services,married,high.school,0,1,0,telephone,178,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
43,admin.,married,professional.course,0,0,1,telephone,221,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
56,management,married,university.degree,0,1,0,telephone,75,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
47,entrepreneur,married,professional.course,0,0,0,telephone,400,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
36,self-employed,married,university.degree,0,0,0,telephone,346,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
46,services,married,high.school,0,0,0,telephone,60,3,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
38,blue-collar,married,basic.9y,0,1,0,telephone,276,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
27,admin.,single,high.school,0,1,0,telephone,390,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
46,management,married,university.degree,0,1,0,telephone,716,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
40,admin.,divorced,university.degree,0,1,0,telephone,189,3,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
33,management,single,university.degree,0,0,0,telephone,125,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
54,retired,married,high.school,0,1,0,telephone,234,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
49,housemaid,married,basic.4y,0,0,0,telephone,283,3,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
40,entrepreneur,married,basic.9y,0,0,0,telephone,109,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
51,self-employed,married,basic.9y,0,1,0,telephone,144,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
38,self-employed,divorced,basic.9y,0,1,0,telephone,95,3,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
52,self-employed,married,university.degree,0,0,0,telephone,31,3,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
26,unemployed,single,basic.9y,0,1,0,telephone,112,3,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
35,admin.,married,university.degree,0,1,1,telephone,161,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
51,admin.,married,university.degree,0,0,0,telephone,87,4,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
36,blue-collar,married,basic.9y,0,1,0,telephone,285,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
30,admin.,married,university.degree,0,0,0,telephone,178,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
43,services,married,high.school,0,0,0,telephone,174,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
40,technician,married,basic.9y,0,0,0,telephone,631,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
45,technician,married,university.degree,0,0,0,telephone,152,3,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
56,retired,married,high.school,0,0,0,telephone,176,5,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
46,services,married,basic.6y,0,0,0,telephone,32,3,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
41,blue-collar,married,basic.4y,0,1,0,telephone,1529,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
42,admin.,married,university.degree,0,1,0,telephone,254,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
56,blue-collar,married,basic.4y,0,0,0,telephone,214,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
43,entrepreneur,married,basic.4y,0,1,0,telephone,147,3,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
34,blue-collar,married,basic.4y,0,0,0,telephone,800,4,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
38,services,married,high.school,0,1,0,telephone,106,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
40,technician,married,basic.9y,0,0,0,telephone,135,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
38,admin.,married,high.school,0,0,0,telephone,112,4,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
48,entrepreneur,married,university.degree,0,1,0,telephone,222,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
24,technician,single,professional.course,0,0,0,telephone,421,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
31,admin.,single,high.school,0,1,1,telephone,239,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
56,retired,married,basic.4y,0,0,0,telephone,55,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
49,admin.,married,high.school,0,0,0,telephone,157,2,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
47,unemployed,divorced,university.degree,0,0,0,telephone,303,3,999,0,nonexistent,93.994,-36.4,4.857,5191.0,0
